Mineral,(Mg+Fe)/Al,(Mg+Fe)/Si,(Ca+Na)/Al,K/(K+Na+Ca),K/(Al+Si),Al/Si,Fe/Si,Ca/Si,K/Si,K/Al,Ca/Na,P/Ca,Ti/Fe,Mg/Al,|Na|,|Mg|,|Al|,|Si|,|P|,|K|,|Ca|,|Ti|,|Fe|
Palygorskite,0.83254077,0.20455349,0.02078143,0.21011383,0.00939017,0.24834448,0.00256813,0.00577090,0.00451152,0.05520810,5.16763272,2.15655478,0.20033602,0.82986562,0.00052972,0.13485076,0.16781285,0.67450354,0.00611077,0.00752165,0.00383266,0.00031657,0.00188581
Palygorskite,0.91095729,0.22468476,0.00444222,0.58610508,0.00182395,0.24250845,0.00199561,0.00072883,0.00187113,0.00933635,2.34140318,26.24029433,0.09098824,0.90307768,0.00045763,0.14971297,0.16309900,0.66866698,0.02190936,0.00162655,0.00030346,0.00011942,0.00134498
Palygorskite,0.82565267,0.21504062,0.00758478,0.64755220,0.00773526,0.25501372,0.00173981,0.00237475,0.01669531,0.05424880,4.08285922,85.03086119,0.90643241,0.84739570,0.01353798,0.12707389,0.15660264,0.68873859,0.02648396,0.00830699,0.00385808,0.00213254,0.00119159
Palygorskite,0.83682240,0.18717583,0.01125441,0.79339964,0.00516514,0.23440132,0.00045189,0.00280262,0.00293239,0.02547484,1650.13689400,1.72505107,1.26045422,0.86778938,0.00000122,0.14362538,0.15903943,0.68649252,0.00169819,0.00101155,0.00170496,0.00068063,0.00047775
Palygorskite,0.91631223,0.22439671,0.09741031,0.32368394,0.00572479,0.24800199,0.00178195,0.00585735,0.00953478,0.04855896,0.28609912,15.55946398,1.78545440,0.90716639,0.00667568,0.14625743,0.16183362,0.65395663,0.01783321,0.00999678,0.00327245,0.00197301,0.00159481
Palygorskite,0.87813038,0.21162143,0.01447634,0.54052220,0.00879425,0.24162488,0.00246591,0.00596002,0.00328015,0.05761449,84.08862632,3.17019265,0.31881237,0.87295273,0.00079696,0.14178297,0.16260234,0.67553699,0.01148799,0.00850191,0.00281621,0.00030410,0.00089864
Palygorskite,0.98201610,0.26798730,0.16783459,0.29754679,0.01469490,0.26126303,0.00072976,0.00896733,0.01892889,0.07062762,0.20362141,5.21640933,4.42416539,0.96684073,0.02244576,0.15871308,0.16214864,0.61739833,0.02430647,0.01157592,0.00470538,0.00213166,0.00122594
Palygorskite,0.99748969,0.24257571,0.08920725,0.43314912,0.01274674,0.24820600,0.00052407,0.00962592,0.01536824,0.05085713,0.89343336,1.68656521,1.25925104,0.99827634,0.00786732,0.15827945,0.16227586,0.64685862,0.01108612,0.00958653,0.00588865,0.00046252,0.00037637
Palygorskite,1.02510962,0.25401952,0.13508318,0.31953674,0.01361020,0.25720267,0.00083090,0.00692551,0.01916909,0.06841311,0.20921388,5.09589789,2.19391260,0.96978722,0.02222144,0.15061106,0.16082329,0.62880839,0.02104581,0.01097772,0.00403692,0.00195097,0.00054457
Palygorskite,0.81199948,0.17680225,0.01171128,0.08744132,0.00062594,0.21932283,0.00113249,0.00197322,0.00030943,0.00343463,872.91207290,0.83263361,0.61413752,0.80186805,0.00000166,0.12753807,0.15827829,0.70952328,0.00071799,0.00048451,0.00174817,0.00043091,0.00081058
Palygorskite,0.85158064,0.18996232,0.02789964,0.37286746,0.00354635,0.22266553,0.00124539,0.00927557,0.00373630,0.01096867,4251.45949000,2.69900197,0.36180855,0.84764694,0.00000144,0.13038834,0.15143017,0.70647791,0.00659518,0.00483751,0.00725280,0.00021596,0.00092705
Palygorskite,0.81322783,0.18005167,0.00681532,0.60418230,0.00192121,0.22683751,0.00072622,0.00156271,0.00272684,0.02979297,1024.50347800,1.36722395,1.07570734,0.86200995,0.00000132,0.13995317,0.15841239,0.68531860,0.00150616,0.00378044,0.00109093,0.00038364,0.00038426
Palygorskite,0.76483617,0.16539383,0.04206215,0.50026800,0.00712557,0.15033997,0.00092948,0.00445542,0.00347938,0.06419850,3280.40220100,0.82284757,0.10492405,0.74508625,0.00000121,0.06454083,0.14408705,0.76312505,0.00573555,0.00339883,0.00319244,0.00018707,0.00074433
Palygorskite,0.83459883,0.18271663,0.00967870,0.21506798,0.00084687,0.24222077,0.00131672,0.00294567,0.00119426,0.00410172,290.11904260,2.73199649,0.30258423,0.82329315,0.00015557,0.13017090,0.15780977,0.68794733,0.00555087,0.00084351,0.00140811,0.00021716,0.00108793
Spinel,0.53968494,557.88042480,0.00319593,0.73426655,0.00941566,884.12390000,110.82025180,1.43858431,5.20741892,0.00943634,723.12387060,0.05653976,0.02762510,0.38147913,0.00000298,0.24740610,0.64308978,0.00076265,0.00011519,0.00615175,0.00210387,0.00191079,0.09411016
Spinel,0.45640036,112.71023660,0.00003932,0.98467516,0.00661173,294.16061540,3.20404513,0.01352070,0.45063581,0.00311757,0.83314899,,0.01289383,0.40994906,0.00003059,0.27707296,0.67515073,0.01022593,0.00302281,0.00449160,0.00002265,0.00017043,0.03181894
Spinel,0.45583278,714.99389080,0.00000124,0.99887682,0.00192326,1452.69318200,24.29498040,0.00225358,5.47096744,0.00189889,0.98486284,,0.00673312,0.41035911,0.00000092,0.28006365,0.68204396,0.00372175,0.00206526,0.00195579,0.00000065,0.00020127,0.03583761
Spinel,0.46397951,349.44640030,0.00002977,0.97286871,0.00240581,1032.19642100,31.33784320,0.01667027,2.27504262,0.00206980,0.90544950,,0.01237708,0.41061130,0.00000145,0.27808004,0.67752194,0.00116020,0.00469391,0.00151904,0.00000333,0.00027941,0.03476722
Spinel,0.45287526,268.05880690,0.00004526,0.99242931,0.00230520,544.74099560,26.59254539,0.00001936,1.22856106,0.00192425,0.07154317,,0.00786326,0.40998649,0.00001468,0.27934304,0.68255162,0.00119267,0.00263791,0.00120636,0.00000464,0.00029102,0.03147168
Spinel,0.46065700,782.54021300,0.00000282,0.99895589,0.00182402,868.05806450,45.13897362,0.00180343,3.99283141,0.00213351,1.00000000,1117.04328200,0.00289476,0.41213273,0.00000082,0.28074979,0.68208262,0.00069388,0.00103893,0.00154890,0.00000089,0.00025517,0.03386129
Spinel,0.45035658,36.33611852,0.00002773,0.98577448,0.00271885,374.13507060,16.39493022,0.00926765,0.51556361,0.00274904,139.05364520,,0.01947732,0.38417628,0.00000084,0.27416057,0.68564959,0.01545155,0.00074439,0.00168172,0.00022637,0.00076247,0.03356261
Spinel,0.45535610,390.97291730,0.00000253,0.99843047,0.00270027,921.84045760,90.56988056,0.00171614,4.98419633,0.00273139,1.00000000,1108.32767500,0.00339566,0.41024637,0.00000096,0.27853756,0.68157853,0.00043117,0.00107885,0.00102891,0.00000084,0.00009516,0.03608536
Spinel,0.45522762,396.90837670,0.00000230,0.99840346,0.00149591,1072.83958600,46.86689800,0.00072432,1.37469485,0.00150821,0.43393781,,0.00371992,0.41345036,0.00000080,0.28342023,0.68559087,0.00066703,0.00023975,0.00100416,0.00000008,0.00023203,0.02889945
Spinel,0.42243093,47.33285142,0.00044290,0.75785794,0.00232653,100.81010950,1.49351971,0.00958460,0.05497665,0.00082387,145.32576050,,0.00972328,0.38633289,0.00015244,0.27291316,0.68420192,0.01233137,0.00381181,0.00032963,0.00013154,0.00015948,0.02762946
Spinel,0.46407128,218.87796090,0.00023610,0.93085505,0.00209973,508.22267950,13.24898620,0.02895918,0.58387093,0.00233448,37.01714505,177.88636280,0.02228492,0.40719887,0.00001216,0.27697795,0.67598550,0.00419469,0.00565793,0.00162988,0.00012919,0.00085219,0.04076851
Spinel,0.45527566,826.07369530,0.00001399,0.99497778,0.00257885,2191.73585700,91.97348238,0.00274476,5.55218055,0.00316226,1.68913477,1020.35936900,0.00700416,0.40799047,0.00000092,0.27859312,0.68324799,0.00030285,0.00231819,0.00224961,0.00001034,0.00023557,0.03453179
Spinel,0.45477807,99.78678230,0.00098101,0.88333600,0.00725307,193.23289930,11.88558940,0.47010987,0.87456212,0.00840438,454.50898400,2.37839974,0.01929184,0.37981501,0.00000137,0.24765181,0.68146372,0.01345627,0.00046326,0.00271167,0.00085616,0.00133740,0.08170046
Spinel,0.46225655,70336.24369000,0.00717772,0.69465397,0.00652082,187709.41580000,27954.62288000,529.96584280,624.84668590,0.00344564,495.38741110,641.03546090,0.06796264,0.38707015,0.00000143,0.24225163,0.63563331,0.00029566,0.00038368,0.00319877,0.00432648,0.00382522,0.08213842
Spinel,0.46407281,41.05857407,0.00068932,0.81075295,0.00260498,140.85540360,5.26664127,0.06720868,0.32301929,0.00270795,471.24602670,12.25848049,0.01906586,0.40059904,0.00000130,0.27020580,0.67752899,0.00655948,0.00344282,0.00232395,0.00031411,0.00074103,0.03976845
Spinel,0.48254287,85.53021786,0.00086655,0.76288188,0.00639692,179.99865570,33.02010668,0.33236646,2.00138371,0.00326816,264.17773050,8.40312101,0.01947127,0.40192055,0.00000272,0.25730138,0.66265782,0.00377641,0.00041638,0.00550170,0.00083953,0.00142356,0.08352887
Spinel,0.45959915,451.94024960,0.00000501,0.99691536,0.00255990,1150.15371900,42.31060843,0.01326228,2.22320750,0.00234821,11.14748546,480.91356490,0.00935766,0.41242218,0.00000088,0.27933958,0.68258906,0.00073118,0.00071473,0.00109514,0.00001382,0.00041383,0.03216691
Spinel,0.46190750,37.10895651,0.00052394,0.84671948,0.00321419,145.99871850,5.89063326,0.05250659,0.29849886,0.00303412,345.12293660,5.23860769,0.01803370,0.40214252,0.00000121,0.26811090,0.68257655,0.00836116,0.00240280,0.00196012,0.00026171,0.00062057,0.04223108
Spinel,0.45122283,235.36303860,0.00037976,0.29395080,0.00180843,1556.11310300,21.12453239,0.00107949,3.50387764,0.00214338,0.66587722,,0.00739474,0.41027022,0.00017649,0.27908976,0.67353457,0.00294167,0.01440577,0.00082660,0.00000013,0.00018152,0.02900873
Spinel,0.46468567,220.92248270,0.00004878,0.97009066,0.00253060,484.45739220,29.01055527,0.01781157,1.27993870,0.00249217,13.14572907,150.97172170,0.01329941,0.41064234,0.00001462,0.27711205,0.67437092,0.00133741,0.00563028,0.00183078,0.00002925,0.00057365,0.04030436
Spinel,0.43247531,29.74024872,0.00047741,0.86889616,0.00386648,45.86447609,3.26007117,0.03860931,0.09841607,0.00396003,338.21144210,5.85289810,0.02079192,0.37303428,0.00000113,0.25060664,0.68421315,0.02388789,0.00126334,0.00257727,0.00036942,0.00064319,0.03642707
Spinel,0.45684629,1022.30504300,0.00005120,0.98474421,0.00172825,3106.12984500,39.80616293,0.00202108,2.21942301,0.00152844,34.30905778,67.38336343,0.00602378,0.41278349,0.00000084,0.28316952,0.68520427,0.00060705,0.00015714,0.00116932,0.00001062,0.00019976,0.03276571
Spinel,0.43170186,34.40483332,0.00181555,0.60866553,0.00142850,64.74445648,2.25379990,0.00601143,0.03829608,0.00187208,1.88031264,,0.01007590,0.37469179,0.00051603,0.25674758,0.68248781,0.02383479,0.01334944,0.00172073,0.00023369,0.00058802,0.03041120
Spinel,0.45079860,382.69896690,0.00000188,0.99879844,0.00102659,837.08980730,33.28586518,0.00095834,1.07169696,0.00110650,0.51795793,,0.00283061,0.41145038,0.00000077,0.28213296,0.68529784,0.00081872,0.00370998,0.00097862,0.00000033,0.00008713,0.02704260
Titanite,0.18726948,0.02873073,4.30136021,0.00035799,0.00007446,0.15079681,0.01176099,0.67554088,0.00007625,0.00119735,47.32136381,0.00808000,34.48527249,0.10514280,0.00603517,0.00566181,0.06364309,0.42999902,0.00216649,0.00003311,0.29200371,0.18873050,0.00515750
Titanite,0.11752689,0.01908959,4.34494130,0.00014478,0.00005960,0.16230326,0.01210837,0.70759903,0.00008483,0.00061773,392.40103730,0.01226988,37.30319237,0.04327594,0.00078374,0.00292808,0.06886427,0.42622482,0.00325014,0.00003428,0.30126946,0.19126721,0.00520464
Titanite,0.26678253,0.03736191,4.07652801,0.00422691,0.00849571,0.17037467,0.01685527,0.66937432,0.00441141,0.03287532,21.13268552,0.04496186,25.81408321,0.10739094,0.01039655,0.01134700,0.07202846,0.41868121,0.01350037,0.00273044,0.27611072,0.18428535,0.00709734
Titanite,0.11514922,0.01892046,4.47924591,0.00008838,0.00002021,0.15859257,0.01210997,0.72826302,0.00002788,0.00016151,342.36729450,0.00878335,37.67520364,0.03912819,0.00108164,0.00279396,0.06597555,0.42356646,0.00290973,0.00001440,0.30387089,0.19135107,0.00513824
Titanite,0.13431570,0.02902317,4.44485202,0.00025006,0.00014092,0.16160908,0.01223499,0.71862971,0.00016025,0.00100585,324.17491230,0.01310869,35.04323255,0.04965095,0.00101959,0.00279437,0.06987834,0.42995519,0.00300340,0.00005234,0.30121617,0.18925093,0.00552040
Titanite,0.10740265,0.01885513,4.84100484,0.00001913,0.00000328,0.15086791,0.01476597,0.75934743,0.00006863,0.00033680,,0.00978703,35.47337876,0.03416454,0.00154802,0.00197481,0.06397096,0.40808360,0.00093429,0.00000784,0.31881053,0.20347136,0.00560768
Titanite,0.10765588,0.01522704,5.32143192,0.00006434,0.00001552,0.14555814,0.01404031,0.77171333,0.00005122,0.00014516,,0.00936299,36.04400581,0.02677844,0.00076625,0.00112277,0.06541285,0.41381525,0.00276163,0.00000789,0.31618597,0.19227154,0.00548121
Titanite,0.18919691,0.02525975,7.42955735,0.00166173,0.00160544,0.15363237,0.01746826,0.92562149,0.00211386,0.02200012,,0.00664504,27.28936491,0.00462617,0.00788681,0.00208737,0.04349782,0.35316677,0.00211151,0.00058401,0.35139922,0.19742343,0.00772391
Titanite,0.11840020,0.01589564,4.83112528,0.00010849,0.00005292,0.16069793,0.01423832,0.74465908,0.00010487,0.00044017,,0.00274919,35.12419875,0.01747311,0.00032521,0.00168576,0.05291296,0.40361749,0.00071948,0.00003470,0.31959700,0.21095794,0.00583175
Titanite,0.13070143,0.01934014,8.50640742,0.00057278,0.00027893,0.14181509,0.01303770,0.96592537,0.00086474,0.00716334,,0.00595200,37.39645377,0.02344056,0.00077277,0.00095342,0.05521859,0.41927595,0.00246178,0.00026021,0.35853394,0.21633293,0.00597661
Titanite,0.12285874,0.01907876,6.44542871,0.00083065,0.00029345,0.14918744,0.01548930,0.94414462,0.00025970,0.00131847,,0.00912714,33.91359643,0.01941720,0.00000883,0.00072208,0.06156460,0.40677912,0.00096839,0.00025796,0.35450116,0.22638947,0.00547574
Titanite,0.14256003,0.02617513,4.29620329,0.00005273,0.00002287,0.16302509,0.01287066,0.67925307,0.00003756,0.00027027,84.65427454,0.01488491,36.48952150,0.04238463,0.00348038,0.00538778,0.06916733,0.42436156,0.00443617,0.00002109,0.29989224,0.18879638,0.00473056
Titanite,0.11668394,0.01905970,4.75123983,0.00073151,0.00044918,0.15351956,0.01290168,0.77987376,0.00059419,0.00356553,92017.26228000,0.00973695,37.23137841,0.02086743,0.00004239,0.00218674,0.05693805,0.40848976,0.00309028,0.00029907,0.31997397,0.19627084,0.00549777
Titanite,0.12106070,0.02087931,4.77600503,0.00046264,0.00020397,0.15786005,0.01300569,0.71076779,0.00044686,0.00198050,1752.39200800,0.01200923,36.79992381,0.05895372,0.00018801,0.00179092,0.06451473,0.42348165,0.00389627,0.00017818,0.30083054,0.19651770,0.00538081
Titanite,0.11243050,0.01910823,4.41028423,0.00010756,0.00006639,0.16214875,0.01204084,0.70936454,0.00009129,0.00044181,427.76274760,0.00938920,37.34293681,0.04239527,0.00078778,0.00261544,0.06834904,0.42614409,0.00276008,0.00003375,0.30174580,0.19236568,0.00510884
Titanite,0.19408761,0.02400525,5.01604280,0.00159925,0.00153386,0.13873418,0.01649492,0.86771954,0.00153301,0.00947414,,0.01148481,29.57461096,0.07446835,0.00585728,0.00318605,0.06709544,0.39258396,0.00391233,0.00049737,0.35143590,0.21839705,0.00698236
Titanite,0.11613058,0.01610197,4.72199502,0.00004448,0.00002198,0.14228166,0.01415775,0.83765335,0.00001988,0.00023003,,0.00642228,37.11127914,0.00955549,0.00006804,0.00009558,0.05448652,0.39598523,0.00200698,0.00000958,0.32642064,0.21333687,0.00529791
Titanite,0.13047957,0.01993519,5.21272198,0.00035556,0.00023150,0.14836780,0.01334690,0.74290009,0.00024974,0.00207352,2246.21487600,0.01184967,37.55292482,0.02929684,0.00012653,0.00214345,0.05544387,0.41979057,0.00345250,0.00012450,0.31129858,0.20148391,0.00540397
Titanite,,0.08303714,,0.00077278,0.00070308,0.05208269,0.09017215,2.14191728,0.00040347,,,0.00144404,27.72714126,,0.00413177,0.00325629,0.06896446,0.17740927,0.00229496,0.00029140,0.53993388,0.23503488,0.00764271
Titanite,0.24327115,0.04723651,4.11422543,0.00320064,0.00715369,0.17377723,0.01803515,0.67336590,0.00355525,0.02590458,25.53088326,0.03956329,25.91826669,0.13206211,0.01105847,0.01178645,0.07157950,0.42183954,0.00480270,0.00111325,0.27810046,0.18792224,0.00748385
Titanite,0.13731387,0.01979217,4.48884023,0.00012795,0.00011173,0.15510722,0.01158331,0.68813784,0.00003600,0.00114525,1039.62395900,0.01176330,37.57819520,0.05763814,0.00025319,0.00218497,0.06793190,0.43751517,0.00364357,0.00001813,0.29534690,0.19242216,0.00506751
Titanite,0.16763297,0.02014829,6.39778232,0.00322068,0.00015440,0.14468340,0.02161632,0.86330204,0.00213021,0.04016769,,0.00115260,34.18785373,0.00936621,0.00011733,0.00143093,0.06488680,0.38629619,0.00204464,0.00105655,0.36624924,0.23875113,0.00618251
Vermiculite,2.06942837,0.73960430,0.08580301,0.81646890,0.13480498,0.35569525,0.08129193,0.02761849,0.16772503,0.46560862,1.57855230,1.26528290,0.36821975,1.83722947,0.00502082,0.27606389,0.15096637,0.41835420,0.01574559,0.07435863,0.00893850,0.00825493,0.03396971
Vermiculite,2.11353697,0.77130883,0.12472070,0.78768038,0.12813914,0.37511775,0.07717804,0.01746997,0.17088970,0.43850429,0.50191540,2.18506986,0.18867881,1.87355575,0.01219312,0.29088566,0.15473452,0.41239575,0.01446754,0.07059352,0.00706031,0.00597370,0.03197830
Vermiculite,2.07869990,0.75569444,0.17574996,0.76990274,0.11116064,0.35681028,0.07183806,0.01431485,0.15011669,0.41815041,0.31663412,3.39114849,0.18431103,1.86160787,0.02385571,0.28998155,0.15411123,0.43414664,0.02041658,0.06379988,0.00564399,0.00570248,0.03032576
Vermiculite,2.06618756,0.71612335,0.07936199,0.87643166,0.12537884,0.35099466,0.09378483,0.01565673,0.17697725,0.46656635,2.93575431,1.46445355,0.21240933,1.83190058,0.00361736,0.27994736,0.15147009,0.43453937,0.01020506,0.07075050,0.00657025,0.00805764,0.03602246
Vermiculite,2.01876953,0.76402184,0.16298632,0.75930862,0.12752295,0.37569578,0.07629345,0.01931591,0.16120244,0.42736396,0.51505566,2.13573238,0.20993709,1.81723151,0.01795556,0.28377899,0.15591991,0.41427727,0.01678765,0.06827084,0.00796748,0.00631650,0.03151323
Vermiculite,1.87009882,0.69470496,0.09337733,0.62649105,0.10639032,0.38254656,0.08795543,0.00759394,0.13246383,0.39928757,0.16534301,4.90159504,0.08702218,1.69554415,0.01267363,0.26891820,0.15584789,0.48510696,0.01970370,0.06258819,0.00295376,0.00492496,0.05095007
Vermiculite,2.07832693,0.73974171,0.08089194,0.86665517,0.11801583,0.35352145,0.08373033,0.01500721,0.16113868,0.45251731,109.14444660,1.12297944,0.21529994,1.84370455,0.00193870,0.28164027,0.15310682,0.43135112,0.00956908,0.06983956,0.00646127,0.00780937,0.03643109
Vermiculite,2.01710597,0.77147291,0.14037606,0.71947055,0.09594200,0.38187222,0.08035149,0.01816059,0.13711043,0.39566872,0.37146106,2.03640370,0.21512532,1.80468410,0.01780101,0.29223749,0.15780176,0.41565192,0.01233108,0.05988001,0.00688076,0.00705888,0.03242764
Vermiculite,2.05436144,0.78009202,0.06243942,0.88153570,0.11034435,0.38766315,0.07996953,0.00369019,0.14054181,0.41364971,0.15851515,7.21375488,0.20644495,1.82796008,0.00745259,0.29318748,0.15954564,0.41875333,0.01003175,0.06453034,0.00144527,0.00693362,0.03554961
Vermiculite,2.05513867,0.78444588,0.06118089,0.75584193,0.10402779,0.38002709,0.08655668,0.00149432,0.13733750,0.37349124,0.64158666,21.62786399,0.14765971,1.82693129,0.00224631,0.27638032,0.15998562,0.42442151,0.00882050,0.06385454,0.00065042,0.00609430,0.03816095
Vermiculite,2.05785666,0.73968723,0.06776276,0.89748982,0.13467662,0.35306075,0.09232632,0.02008303,0.18195451,0.50595907,3.27184167,1.13350670,0.22146418,1.78955146,0.00184074,0.27554724,0.15146830,0.43230242,0.00970396,0.07787318,0.00771344,0.00853153,0.04002770
Vermiculite,2.05369686,0.79711960,0.23127211,0.64609828,0.11017360,0.38180809,0.06699375,0.01836722,0.15463125,0.40253124,0.36869823,3.05045277,0.18533133,1.89280614,0.02274341,0.29031177,0.15313802,0.39890953,0.02389724,0.06220072,0.00750390,0.00539251,0.02756325
Vermiculite,2.08532046,0.72396925,0.04329725,0.90964170,0.13551825,0.34562191,0.09328785,0.02148174,0.17015097,0.53347153,1710.52925200,0.76642626,0.21064182,1.81691485,0.00000304,0.27176770,0.15011255,0.43185409,0.00622380,0.08255880,0.00915964,0.00869346,0.03760194
Vermiculite,2.02707730,0.77414489,0.12771221,0.74691342,0.11387404,0.38229188,0.07647827,0.01650679,0.15318993,0.40357631,0.37615505,3.23311265,0.19787678,1.80942343,0.01722860,0.28682283,0.15657499,0.41094612,0.01873837,0.06334005,0.00642414,0.00702407,0.03234551
Vermiculite,2.00034494,0.76999329,0.14132616,0.76622240,0.12834472,0.38418527,0.08746387,0.01724489,0.17701133,0.46383078,0.47760952,2.56803048,0.28889324,1.77459928,0.01486052,0.27735413,0.15663515,0.40775491,0.01934312,0.07302963,0.00710734,0.00796763,0.03585598
